FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,Year
2022-10-13,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,168,HNL,"Honolulu, HI",KOA,"Kona, HI",645,644.0,-1.0,6.0,650.0,718.0,21.0,732,739.0,7.0,NOT CANCELLED,NOT DIVERTED,47.0,55.0,28.0,163.0,,,,,,2022
2022-12-08,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,433,EWR,"Newark, NJ",DFW,"Dallas/Fort Worth, TX",1130,1124.0,-6.0,20.0,1144.0,1424.0,4.0,1429,1428.0,-1.0,NOT CANCELLED,NOT DIVERTED,239.0,244.0,220.0,1372.0,,,,,,2022
2022-06-12,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,392,LAX,"Los Angeles, CA",JFK,"New York, NY",915,951.0,36.0,20.0,1011.0,1755.0,6.0,1757,1801.0,4.0,NOT CANCELLED,NOT DIVERTED,342.0,310.0,284.0,2475.0,,,,,,2022
2022-01-27,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1487,JFK,"New York, NY",PHX,"Phoenix, AZ",1625,1622.0,-3.0,14.0,1636.0,1959.0,13.0,2026,2012.0,-14.0,NOT CANCELLED,NOT DIVERTED,361.0,350.0,323.0,2153.0,,,,,,2022
2022-03-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1655,DEN,"Denver, CO",LGA,"New York, NY",952,950.0,-2.0,23.0,1013.0,1518.0,4.0,1529,1522.0,-7.0,NOT CANCELLED,NOT DIVERTED,217.0,212.0,185.0,1620.0,,,,,,2022
2022-10-24,Envoy Air,Envoy Air: MQ,MQ,20398,3408,BNA,"Nashville, TN",MIA,"Miami, FL",1017,1029.0,12.0,15.0,1044.0,1328.0,6.0,1332,1334.0,2.0,NOT CANCELLED,NOT DIVERTED,135.0,125.0,104.0,806.0,,,,,,2022
2022-05-02,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2042,SFO,"San Francisco, CA",PHX,"Phoenix, AZ",530,557.0,27.0,20.0,617.0,747.0,7.0,728,754.0,26.0,NOT CANCELLED,NOT DIVERTED,118.0,117.0,90.0,651.0,26.0,0.0,0.0,0.0,0.0,2022
2022-04-19,Republic Airline,Republic Airline: YX,YX,20452,3623,PWM,"Portland, ME",EWR,"Newark, NJ",1733,1738.0,5.0,15.0,1753.0,1856.0,56.0,1922,1952.0,30.0,NOT CANCELLED,NOT DIVERTED,109.0,134.0,63.0,284.0,0.0,0.0,30.0,0.0,0.0,2022
2022-07-03,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,616,FLL,"Fort Lauderdale, FL",BOS,"Boston, MA",2040,2037.0,-3.0,16.0,2053.0,2326.0,9.0,2356,2335.0,-21.0,NOT CANCELLED,NOT DIVERTED,196.0,178.0,153.0,1237.0,,,,,,2022
2022-07-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3641,SJC,"San Jose, CA",LAX,"Los Angeles, CA",1045,1114.0,29.0,7.0,1121.0,1213.0,3.0,1210,1216.0,6.0,NOT CANCELLED,NOT DIVERTED,85.0,62.0,52.0,308.0,,,,,,2022
2022-03-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1894,MDW,"Chicago, IL",SRQ,"Sarasota/Bradenton, FL",1945,1940.0,-5.0,16.0,1956.0,2300.0,4.0,2325,2304.0,-21.0,NOT CANCELLED,NOT DIVERTED,160.0,144.0,124.0,1035.0,,,,,,2022
2022-04-15,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,778,MKE,"Milwaukee, WI",TPA,"Tampa, FL",1130,1156.0,26.0,8.0,1204.0,1512.0,3.0,1510,1515.0,5.0,NOT CANCELLED,NOT DIVERTED,160.0,139.0,128.0,1075.0,,,,,,2022
2022-11-20,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,252,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1145,1143.0,-2.0,13.0,1156.0,1311.0,9.0,1333,1320.0,-13.0,NOT CANCELLED,NOT DIVERTED,108.0,97.0,75.0,554.0,,,,,,2022
2022-05-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,895,MSY,"New Orleans, LA",DAL,"Dallas, TX",600,650.0,50.0,8.0,658.0,802.0,5.0,735,807.0,32.0,NOT CANCELLED,NOT DIVERTED,95.0,77.0,64.0,436.0,32.0,0.0,0.0,0.0,0.0,2022
2022-10-17,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2241,RNO,"Reno, NV",OAK,"Oakland, CA",625,623.0,-2.0,10.0,633.0,709.0,6.0,725,715.0,-10.0,NOT CANCELLED,NOT DIVERTED,60.0,52.0,36.0,181.0,,,,,,2022
2022-06-02,Horizon Air,Horizon Air: QX,QX,19687,2341,MSO,"Missoula, MT",SEA,"Seattle, WA",705,655.0,-10.0,11.0,706.0,721.0,20.0,745,741.0,-4.0,NOT CANCELLED,NOT DIVERTED,100.0,106.0,75.0,389.0,,,,,,2022
2022-07-14,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5738,DFW,"Dallas/Fort Worth, TX",MAF,"Midland/Odessa, TX",1834,1953.0,79.0,13.0,2006.0,2050.0,3.0,1945,2053.0,68.0,NOT CANCELLED,NOT DIVERTED,71.0,60.0,44.0,309.0,7.0,0.0,0.0,0.0,61.0,2022
2022-03-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1687,SJU,"San Juan, PR",MCO,"Orlando, FL",1015,1020.0,5.0,11.0,1031.0,1315.0,7.0,1330,1322.0,-8.0,NOT CANCELLED,NOT DIVERTED,195.0,182.0,164.0,1189.0,,,,,,2022
2022-06-11,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3845,MSP,"Minneapolis, MN",GRR,"Grand Rapids, MI",1259,1256.0,-3.0,14.0,1310.0,1511.0,3.0,1524,1514.0,-10.0,NOT CANCELLED,NOT DIVERTED,85.0,78.0,61.0,408.0,,,,,,2022
2022-08-30,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2104,ORD,"Chicago, IL",BNA,"Nashville, TN",700,658.0,-2.0,14.0,712.0,809.0,8.0,830,817.0,-13.0,NOT CANCELLED,NOT DIVERTED,90.0,79.0,57.0,409.0,,,,,,2022
2022-05-12,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4104,DTW,"Detroit, MI",ROC,"Rochester, NY",1030,1024.0,-6.0,13.0,1037.0,1127.0,6.0,1142,1133.0,-9.0,NOT CANCELLED,NOT DIVERTED,72.0,69.0,50.0,296.0,,,,,,2022
2022-05-10,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3850,BOI,"Boise, ID",SEA,"Seattle, WA",1600,1554.0,-6.0,15.0,1609.0,1623.0,3.0,1634,1626.0,-8.0,NOT CANCELLED,NOT DIVERTED,94.0,92.0,74.0,399.0,,,,,,2022
2022-10-13,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1282,LAX,"Los Angeles, CA",MSY,"New Orleans, LA",740,745.0,5.0,11.0,756.0,1257.0,4.0,1320,1301.0,-19.0,NOT CANCELLED,NOT DIVERTED,220.0,196.0,181.0,1670.0,,,,,,2022
2022-05-15,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2335,ATL,"Atlanta, GA",RDU,"Raleigh/Durham, NC",1415,1431.0,16.0,15.0,1446.0,1547.0,3.0,1533,1550.0,17.0,NOT CANCELLED,NOT DIVERTED,78.0,79.0,61.0,356.0,11.0,0.0,1.0,0.0,5.0,2022
2022-06-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2505,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",800,900.0,60.0,22.0,922.0,1042.0,6.0,948,1048.0,60.0,NOT CANCELLED,NOT DIVERTED,108.0,108.0,80.0,581.0,60.0,0.0,0.0,0.0,0.0,2022
2022-09-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1005,PHX,"Phoenix, AZ",BNA,"Nashville, TN",840,848.0,8.0,14.0,902.0,1348.0,5.0,1400,1353.0,-7.0,NOT CANCELLED,NOT DIVERTED,200.0,185.0,166.0,1449.0,,,,,,2022
2022-06-19,Envoy Air,Envoy Air: MQ,MQ,20398,3530,RNO,"Reno, NV",AUS,"Austin, TX",625,619.0,-6.0,12.0,631.0,1130.0,18.0,1150,1148.0,-2.0,NOT CANCELLED,NOT DIVERTED,205.0,209.0,179.0,1405.0,,,,,,2022
2022-07-16,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4643,SEA,"Seattle, WA",SJC,"San Jose, CA",1515,1531.0,16.0,14.0,1545.0,1734.0,4.0,1725,1738.0,13.0,NOT CANCELLED,NOT DIVERTED,130.0,127.0,109.0,696.0,,,,,,2022
2022-10-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2573,FAT,"Fresno, CA",DEN,"Denver, CO",1500,1458.0,-2.0,8.0,1506.0,1944.0,20.0,1815,2004.0,-1.0,NOT CANCELLED,DIVERTED,135.0,139.8,115.2,844.0,,,,,,2022
2022-10-29,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1051,DFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA",1537,1534.0,-3.0,15.0,1549.0,1824.0,9.0,1838,1833.0,-5.0,NOT CANCELLED,NOT DIVERTED,121.0,119.0,95.0,731.0,,,,,,2022
2022-02-06,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5902,SFO,"San Francisco, CA",GEG,"Spokane, WA",1725,1718.0,-7.0,11.0,1729.0,1904.0,3.0,1939,1907.0,-32.0,NOT CANCELLED,NOT DIVERTED,134.0,109.0,95.0,733.0,,,,,,2022
2022-01-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2021,IAD,"Washington, DC",SJU,"San Juan, PR",1115,1135.0,20.0,14.0,1149.0,1603.0,3.0,1600,1606.0,6.0,NOT CANCELLED,NOT DIVERTED,225.0,211.0,194.0,1571.0,,,,,,2022
2022-02-19,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5234,DAY,"Dayton, OH",CLT,"Charlotte, NC",634,627.0,-7.0,11.0,638.0,740.0,13.0,822,753.0,-29.0,NOT CANCELLED,NOT DIVERTED,108.0,86.0,62.0,370.0,,,,,,2022
2022-04-02,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,140,LIH,"Lihue, HI",OGG,"Kahului, HI",900,859.0,-1.0,9.0,908.0,942.0,7.0,948,949.0,1.0,NOT CANCELLED,NOT DIVERTED,48.0,50.0,34.0,201.0,,,,,,2022
2022-08-24,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,124,FAI,"Fairbanks, AK",SEA,"Seattle, WA",1720,1705.0,-15.0,14.0,1719.0,2141.0,23.0,2159,2204.0,5.0,NOT CANCELLED,NOT DIVERTED,219.0,239.0,202.0,1533.0,,,,,,2022
2022-06-23,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1410,STL,"St. Louis, MO",DFW,"Dallas/Fort Worth, TX",723,715.0,-8.0,53.0,808.0,923.0,13.0,917,936.0,19.0,NOT CANCELLED,NOT DIVERTED,114.0,141.0,75.0,550.0,0.0,0.0,19.0,0.0,0.0,2022
2022-10-01,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5559,HDN,"Hayden, CO",DEN,"Denver, CO",730,725.0,-5.0,9.0,734.0,802.0,10.0,844,812.0,-32.0,NOT CANCELLED,NOT DIVERTED,74.0,47.0,28.0,141.0,,,,,,2022
2022-03-16,Allegiant Air,Allegiant Air: G4,G4,20368,1408,SGF,"Springfield, MO",AZA,"Phoenix, AZ",1118,1132.0,14.0,12.0,1144.0,1211.0,7.0,1216,1218.0,2.0,NOT CANCELLED,NOT DIVERTED,178.0,166.0,147.0,1066.0,,,,,,2022
2022-12-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3131,MCO,"Orlando, FL",MDW,"Chicago, IL",1700,1703.0,3.0,12.0,1715.0,1839.0,5.0,1845,1844.0,-1.0,NOT CANCELLED,NOT DIVERTED,165.0,161.0,144.0,990.0,,,,,,2022
2022-10-03,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5165,BDL,"Hartford, CT",LGA,"New York, NY",1727,1743.0,16.0,30.0,1813.0,1850.0,6.0,1829,1856.0,27.0,NOT CANCELLED,NOT DIVERTED,62.0,73.0,37.0,101.0,0.0,0.0,27.0,0.0,0.0,2022
2022-09-07,Republic Airline,Republic Airline: YX,YX,20452,5639,JFK,"New York, NY",CMH,"Columbus, OH",1520,1532.0,12.0,44.0,1616.0,1729.0,6.0,1718,1735.0,17.0,NOT CANCELLED,NOT DIVERTED,118.0,123.0,73.0,483.0,1.0,0.0,8.0,0.0,8.0,2022
2022-07-30,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3927,LWS,"Lewiston, ID",SLC,"Salt Lake City, UT",1041,1035.0,-6.0,31.0,1106.0,1317.0,7.0,1310,1324.0,14.0,NOT CANCELLED,NOT DIVERTED,89.0,109.0,71.0,461.0,,,,,,2022
2022-08-04,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2766,ALB,"Albany, NY",ATL,"Atlanta, GA",1835,2015.0,100.0,20.0,2035.0,2252.0,8.0,2107,2300.0,113.0,NOT CANCELLED,NOT DIVERTED,152.0,165.0,137.0,853.0,0.0,100.0,13.0,0.0,0.0,2022
2022-11-09,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1637,DTW,"Detroit, MI",DCA,"Washington, DC",1800,1752.0,-8.0,11.0,1803.0,1914.0,4.0,1934,1918.0,-16.0,NOT CANCELLED,NOT DIVERTED,94.0,86.0,71.0,405.0,,,,,,2022
2022-10-09,Republic Airline,Republic Airline: YX,YX,20452,3571,ORF,"Norfolk, VA",EWR,"Newark, NJ",1456,1449.0,-7.0,10.0,1459.0,1604.0,22.0,1630,1626.0,-4.0,NOT CANCELLED,NOT DIVERTED,94.0,97.0,65.0,284.0,,,,,,2022
2022-04-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1792,MDW,"Chicago, IL",DEN,"Denver, CO",1225,1221.0,-4.0,9.0,1230.0,1340.0,31.0,1405,1411.0,6.0,NOT CANCELLED,NOT DIVERTED,160.0,170.0,130.0,895.0,,,,,,2022
2022-06-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,702,MDW,"Chicago, IL",BOS,"Boston, MA",635,631.0,-4.0,18.0,649.0,927.0,4.0,955,931.0,-24.0,NOT CANCELLED,NOT DIVERTED,140.0,120.0,98.0,861.0,,,,,,2022
2022-01-18,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1802,BWI,"Baltimore, MD",AUS,"Austin, TX",1910,1911.0,1.0,19.0,1930.0,2143.0,3.0,2205,2146.0,-19.0,NOT CANCELLED,NOT DIVERTED,235.0,215.0,193.0,1342.0,,,,,,2022
2022-06-28,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5262,MSP,"Minneapolis, MN",DSM,"Des Moines, IA",2005,2001.0,-4.0,31.0,2032.0,2109.0,4.0,2117,2113.0,-4.0,NOT CANCELLED,NOT DIVERTED,72.0,72.0,37.0,232.0,,,,,,2022
2022-11-10,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2441,RNO,"Reno, NV",LAS,"Las Vegas, NV",1155,1205.0,10.0,10.0,1215.0,1306.0,7.0,1310,1313.0,3.0,NOT CANCELLED,NOT DIVERTED,75.0,68.0,51.0,345.0,,,,,,2022
2022-11-05,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1664,MIA,"Miami, FL",AUS,"Austin, TX",2148,2140.0,-8.0,16.0,2156.0,2334.0,12.0,2359,2346.0,-13.0,NOT CANCELLED,NOT DIVERTED,191.0,186.0,158.0,1103.0,,,,,,2022
2022-06-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,239,LAS,"Las Vegas, NV",FAT,"Fresno, CA",1400,1424.0,24.0,25.0,1449.0,1536.0,3.0,1515,1539.0,24.0,NOT CANCELLED,NOT DIVERTED,75.0,75.0,47.0,259.0,0.0,0.0,0.0,0.0,24.0,2022
2022-09-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1254,SMF,"Sacramento, CA",BUR,"Burbank, CA",1935,1957.0,22.0,7.0,2004.0,2059.0,5.0,2050,2104.0,14.0,NOT CANCELLED,NOT DIVERTED,75.0,67.0,55.0,358.0,,,,,,2022
2022-08-17,Republic Airline,Republic Airline: YX,YX,20452,5666,LGA,"New York, NY",BOS,"Boston, MA",1359,1408.0,9.0,19.0,1427.0,1504.0,10.0,1524,1514.0,-10.0,NOT CANCELLED,NOT DIVERTED,85.0,66.0,37.0,184.0,,,,,,2022
2022-05-15,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,406,DEN,"Denver, CO",LGA,"New York, NY",1610,1725.0,75.0,26.0,1751.0,2257.0,5.0,2155,2302.0,67.0,NOT CANCELLED,NOT DIVERTED,225.0,217.0,186.0,1620.0,0.0,18.0,0.0,0.0,49.0,2022
2022-12-28,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2479,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1246,1244.0,-2.0,19.0,1303.0,1434.0,7.0,1450,1441.0,-9.0,NOT CANCELLED,NOT DIVERTED,244.0,237.0,211.0,1514.0,,,,,,2022
2022-03-05,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,6261,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1227,1227.0,0.0,21.0,1248.0,1510.0,9.0,1523,1519.0,-4.0,NOT CANCELLED,NOT DIVERTED,176.0,172.0,142.0,954.0,,,,,,2022
2022-08-12,Republic Airline,Republic Airline: YX,YX,20452,5684,BOS,"Boston, MA",ORD,"Chicago, IL",1045,1042.0,-3.0,20.0,1102.0,1209.0,11.0,1234,1220.0,-14.0,NOT CANCELLED,NOT DIVERTED,169.0,158.0,127.0,867.0,,,,,,2022
2022-06-26,Republic Airline,Republic Airline: YX,YX,20452,4768,DCA,"Washington, DC",BDL,"Hartford, CT",1812,1811.0,-1.0,25.0,1836.0,1931.0,6.0,1931,1937.0,6.0,NOT CANCELLED,NOT DIVERTED,79.0,86.0,55.0,313.0,,,,,,2022
2022-07-04,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5039,DCA,"Washington, DC",GRR,"Grand Rapids, MI",1150,1141.0,-9.0,30.0,1211.0,1326.0,4.0,1336,1330.0,-6.0,NOT CANCELLED,NOT DIVERTED,106.0,109.0,75.0,524.0,,,,,,2022
2022-05-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4125,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1850,1850.0,0.0,10.0,1900.0,2002.0,6.0,2020,2008.0,-12.0,NOT CANCELLED,NOT DIVERTED,90.0,78.0,62.0,386.0,,,,,,2022
2022-05-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1168,BZN,"Bozeman, MT",DEN,"Denver, CO",1450,1448.0,-2.0,20.0,1508.0,1630.0,6.0,1635,1636.0,1.0,NOT CANCELLED,NOT DIVERTED,105.0,108.0,82.0,524.0,,,,,,2022
2022-10-20,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3932,LAX,"Los Angeles, CA",ABQ,"Albuquerque, NM",800,802.0,2.0,20.0,822.0,1100.0,8.0,1101,1108.0,7.0,NOT CANCELLED,NOT DIVERTED,121.0,126.0,98.0,677.0,,,,,,2022
2022-10-02,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1395,MSP,"Minneapolis, MN",DFW,"Dallas/Fort Worth, TX",629,627.0,-2.0,11.0,638.0,832.0,16.0,903,848.0,-15.0,NOT CANCELLED,NOT DIVERTED,154.0,141.0,114.0,852.0,,,,,,2022
2022-08-23,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3608,SEA,"Seattle, WA",SJC,"San Jose, CA",855,852.0,-3.0,18.0,910.0,1100.0,4.0,1109,1104.0,-5.0,NOT CANCELLED,NOT DIVERTED,134.0,132.0,110.0,696.0,,,,,,2022
2022-03-06,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5165,CLT,"Charlotte, NC",DCA,"Washington, DC",1315,1307.0,-8.0,18.0,1325.0,1439.0,6.0,1448,1445.0,-3.0,NOT CANCELLED,NOT DIVERTED,93.0,98.0,74.0,331.0,,,,,,2022
2022-02-01,Horizon Air,Horizon Air: QX,QX,19687,2024,EUG,"Eugene, OR",SEA,"Seattle, WA",1720,1716.0,-4.0,12.0,1728.0,1829.0,5.0,1833,1834.0,1.0,NOT CANCELLED,NOT DIVERTED,73.0,78.0,61.0,234.0,,,,,,2022
2022-08-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,135,SAN,"San Diego, CA",LAS,"Las Vegas, NV",740,1401.0,381.0,14.0,1415.0,1512.0,6.0,855,1518.0,383.0,NOT CANCELLED,NOT DIVERTED,75.0,77.0,57.0,258.0,0.0,0.0,324.0,0.0,59.0,2022
2022-07-09,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3577,CLE,"Cleveland, OH",BWI,"Baltimore, MD",545,541.0,-4.0,11.0,552.0,641.0,6.0,705,647.0,-18.0,NOT CANCELLED,NOT DIVERTED,80.0,66.0,49.0,314.0,,,,,,2022
2022-10-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,855,SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ",1030,1034.0,4.0,10.0,1044.0,1050.0,3.0,1110,1053.0,-17.0,NOT CANCELLED,NOT DIVERTED,100.0,79.0,66.0,507.0,,,,,,2022
2022-02-02,Republic Airline,Republic Airline: YX,YX,20452,4950,MCI,"Kansas City, MO",DCA,"Washington, DC",1830,1901.0,31.0,31.0,1932.0,2219.0,7.0,2200,2226.0,26.0,NOT CANCELLED,NOT DIVERTED,150.0,145.0,107.0,949.0,26.0,0.0,0.0,0.0,0.0,2022
2022-07-03,Republic Airline,Republic Airline: YX,YX,20452,4836,JFK,"New York, NY",BNA,"Nashville, TN",1619,1614.0,-5.0,27.0,1641.0,1733.0,6.0,1749,1739.0,-10.0,NOT CANCELLED,NOT DIVERTED,150.0,145.0,112.0,765.0,,,,,,2022
2022-08-30,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1623,DEN,"Denver, CO",MDW,"Chicago, IL",935,935.0,0.0,9.0,944.0,1236.0,7.0,1255,1243.0,-12.0,NOT CANCELLED,NOT DIVERTED,140.0,128.0,112.0,895.0,,,,,,2022
2022-11-09,Republic Airline,Republic Airline: YX,YX,20452,4371,ROC,"Rochester, NY",DCA,"Washington, DC",1733,1806.0,33.0,13.0,1819.0,1919.0,5.0,1857,1924.0,27.0,NOT CANCELLED,NOT DIVERTED,84.0,78.0,60.0,296.0,0.0,0.0,0.0,0.0,27.0,2022
2022-12-27,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1483,DTW,"Detroit, MI",PHX,"Phoenix, AZ",1245,1241.0,-4.0,12.0,1253.0,1433.0,21.0,1516,1454.0,-22.0,NOT CANCELLED,NOT DIVERTED,271.0,253.0,220.0,1671.0,,,,,,2022
2022-03-15,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1719,ROC,"Rochester, NY",ORD,"Chicago, IL",700,658.0,-2.0,14.0,712.0,744.0,13.0,809,757.0,-12.0,NOT CANCELLED,NOT DIVERTED,129.0,119.0,92.0,528.0,,,,,,2022
2022-10-17,Envoy Air,Envoy Air: MQ,MQ,20398,4073,CMI,"Champaign/Urbana, IL",DFW,"Dallas/Fort Worth, TX",700,655.0,-5.0,5.0,700.0,848.0,13.0,919,901.0,-18.0,NOT CANCELLED,NOT DIVERTED,139.0,126.0,108.0,693.0,,,,,,2022
2022-04-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1393,MDW,"Chicago, IL",MCI,"Kansas City, MO",2255,2318.0,23.0,8.0,2326.0,29.0,3.0,20,32.0,12.0,NOT CANCELLED,NOT DIVERTED,85.0,74.0,63.0,405.0,,,,,,2022
2022-02-18,Horizon Air,Horizon Air: QX,QX,19687,2023,ANC,"Anchorage, AK",FAI,"Fairbanks, AK",910,906.0,-4.0,15.0,921.0,1004.0,3.0,1015,1007.0,-8.0,NOT CANCELLED,NOT DIVERTED,65.0,61.0,43.0,261.0,,,,,,2022
2022-09-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2775,JAX,"Jacksonville, FL",DAL,"Dallas, TX",1325,1331.0,6.0,12.0,1343.0,1447.0,5.0,1455,1452.0,-3.0,NOT CANCELLED,NOT DIVERTED,150.0,141.0,124.0,907.0,,,,,,2022
2022-02-05,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5474,MHT,"Manchester, NH",CLT,"Charlotte, NC",540,539.0,-1.0,26.0,605.0,826.0,5.0,826,831.0,5.0,NOT CANCELLED,NOT DIVERTED,166.0,172.0,141.0,737.0,,,,,,2022
2022-01-29,Allegiant Air,Allegiant Air: G4,G4,20368,2301,BIS,"Bismarck/Mandan, ND",SFB,"Sanford, FL",1253,1309.0,16.0,10.0,1319.0,1714.0,7.0,1727,1721.0,-6.0,NOT CANCELLED,NOT DIVERTED,214.0,192.0,175.0,1628.0,,,,,,2022
2022-03-18,Republic Airline,Republic Airline: YX,YX,20452,4851,CLT,"Charlotte, NC",HHH,"Hilton Head, SC",1311,1307.0,-4.0,36.0,1343.0,1422.0,7.0,1424,1429.0,5.0,NOT CANCELLED,NOT DIVERTED,73.0,82.0,39.0,207.0,,,,,,2022
2022-01-12,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,526,CLT,"Charlotte, NC",BNA,"Nashville, TN",2250,2242.0,-8.0,27.0,2309.0,2306.0,6.0,2326,2312.0,-14.0,NOT CANCELLED,NOT DIVERTED,96.0,90.0,57.0,328.0,,,,,,2022
2022-09-12,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1857,AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX",825,824.0,-1.0,13.0,837.0,917.0,16.0,934,933.0,-1.0,NOT CANCELLED,NOT DIVERTED,69.0,69.0,40.0,190.0,,,,,,2022
2022-09-06,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2018,LAX,"Los Angeles, CA",TPA,"Tampa, FL",1312,1306.0,-6.0,14.0,1320.0,2046.0,8.0,2104,2054.0,-10.0,NOT CANCELLED,NOT DIVERTED,292.0,288.0,266.0,2158.0,,,,,,2022
2022-07-17,Envoy Air,Envoy Air: MQ,MQ,20398,3739,BNA,"Nashville, TN",ORD,"Chicago, IL",1232,1223.0,-9.0,18.0,1241.0,1401.0,18.0,1420,1419.0,-1.0,NOT CANCELLED,NOT DIVERTED,108.0,116.0,80.0,409.0,,,,,,2022
